pk,location_id,location_n,place,location,latitude,longitude,exact_coordinates,geometry,srid
e5a04c7b39d4e71d569e3c87bc6ff975,708,2,,Concepción regional hospital,-36.825096,-73.03824,True,0101000020E610000000000080724252C0000000C09C6942C0,4326
54f8b73624eaad4be0e327ad0ed3155e,709,2,,Concepción regional hospital,-36.824986,-73.03826,True,0101000020E6100000000000E0724252C000000020996942C0,4326
4730317c92b0b21525161be75ef6d5a0,710,1,,"Corner of Calle Carrera and Calle Lincoyán, city of Concepción",-36.82492,-73.0556,True,0101000020E6100000000000008F4352C000000000976942C0,4326
a53dd989ab9107629be65690d02bb58e,711,1,,city of Concepción,-36.82014,-73.04439,False,0101000020E610000000000040D74252C000000060FA6842C0,4326
918cf78d8611699bb217477d34eae453,712,1,,Concepción city square,-36.82014,-73.04439,False,0101000020E610000000000040D74252C000000060FA6842C0,4326
bb10c20b1a1aa6ca2b06be6d96a75536,713,1,,"public thoroughfare, Concepción",-36.82014,-73.04439,False,0101000020E610000000000040D74252C000000060FA6842C0,4326
ec8da3a6870dbf781426042b92a4bd05,714,1,,Laguna Redonda area in Concepción,-36.813892,-73.04444,True,0101000020E610000000000020D84252C0000000A02D6842C0,4326
44f135f974b2a2fe684844d61ffaec55,715,1,,"near Calle Paicaví, Concepción",-36.809788,-73.05092,False,0101000020E610000000000040424352C000000020A76742C0,4326
0b3cba7a53d91893a102019d4f588454,716,1,,jail,-36.8042,-73.02194,True,0101000020E610000000000080674152C000000000F06642C0,4326
ccdef4e73fee2ed56cdd6d768a2ea28e,717,2,,Fourth police station,-36.797344,-73.06614,True,0101000020E6100000000000A03B4452C0000000600F6642C0,4326
2bef5506c2609261a0c3d94db094a975,718,3,,Fourth Police station,-36.797276,-73.0662,True,0101000020E6100000000000A03C4452C0000000200D6642C0,4326
b1711ac26d44133873968f126b78ecbb,719,1,,inside school No.51 in the Bío Bío military neighborhood,-36.785667,-73.10408,True,0101000020E610000000000040A94652C0000000C0906442C0,4326
307ce6ba6795d435255e72d4d374ada7,720,1,,high voltage power lines in the area of Puente Perales in the city of Talcahuano,-36.78359,-73.0863,False,0101000020E610000000000000864552C0000000A04C6442C0,4326
e19496677f9e22b95a0134af38a4e935,721,1,,"18 de Septiembre shantytown, Coronel",-36.77972,-73.11306,False,0101000020E6100000000000603C4752C0000000E0CD6342C0,4326
f3d3593928d2efca228d240d5ef671d0,722,1,,Hualpencillo,-36.77663,-73.1587,False,0101000020E610000000000020284A52C0000000A0686342C0,4326
87ae6ba1d736e80d4e2567028bf2f411,723,1,,"Hualpencillo, near Concepción",-36.77663,-73.1587,False,0101000020E610000000000020284A52C0000000A0686342C0,4326
cec37e29b0ea3908562bf46729495c8a,724,1,,"Hualpencillo, Talcahuano",-36.77663,-73.1587,False,0101000020E610000000000020284A52C0000000A0686342C0,4326
4df9cc7e13afcb6e3ffda0b933202d9d,725,1,,Penco police station,-36.73972,-72.99361,True,0101000020E610000000000040973F52C000000020AF5E42C0,4326
3966f03e31d05e664bd2b2d42be51e1c,726,2,,Penco police headquarters,-36.739243,-72.9925,True,0101000020E610000000000020853F52C0000000809F5E42C0,4326
5130d607f78244b30682d7c1fda69eff,727,2,,"El Morro stadium, Talcahuano",-36.722713,-73.10735,True,0101000020E6100000000000E0DE4652C0000000E0815C42C0,4326
81c5508a46dd8238a76746c3a6778d20,728,2,,Arenal de Talcahuano police substation,-36.716324,-73.10961,False,0101000020E6100000000000E0034752C000000080B05B42C0,4326
73aa3d05c07e49ce6a885ee96960704c,729,1,,police checkpoint in Villa Mora,-36.71111,-73.12417,False,0101000020E610000000000060F24752C0000000A0055B42C0,4326
8e65e9f3fb84c431ce918b1dcf501ae9,730,2,,gymnasium of the Talcahuano naval base,-36.704643,-73.11364,True,0101000020E6100000000000E0454752C0000000C0315A42C0,4326
08e1461dc01420f0ef065f0b19c5c8c4,731,1,,navy base at Talcahuano,-36.704643,-73.11364,True,0101000020E6100000000000E0454752C0000000C0315A42C0,4326
9f5addac14ab9b73ac75a042f6af40e6,732,2,,Talcahuano naval base,-36.704643,-73.11364,True,0101000020E6100000000000E0454752C0000000C0315A42C0,4326
9cde8d3e4c5e754612da51587408b295,733,1,,area of Pinto,-36.699585,-71.892204,False,0101000020E6100000000000E019F951C0000000008C5942C0,4326
9fe4d67b5bfbe621a03a2b293d2b2c68,734,4,,Niblinto River near Minas del Prado,-36.687523,-71.73753,False,0101000020E6100000000000C033EF51C0000000C0005842C0,4326
4087379b0cc3c4032e8b2289e61425e9,735,2,,Niblinto River near Minas del Prado,-36.68397,-71.73954,False,0101000020E6100000000000A054EF51C0000000608C5742C0,4326
53c831343f8b75fbcee9144cea503c70,736,2,,Quinchamalí checkpoint,-36.64683,-72.4149,False,0101000020E6100000000000C08D1A52C000000060CB5242C0,4326
e1ce04771b5c2c7eb55bc421d516d26a,737,2,,"near Quinchamalí, on a riverbank",-36.6445,-72.41199,False,0101000020E6100000000000005E1A52C0000000007F5242C0,4326
6cbdc4f80ae13c03d6da4e0ac03a42e3,738,2,,old bridge over the Ñuble River,-36.64147,-72.45016,False,0101000020E610000000000060CF1C52C0000000C01B5242C0,4326
af879dc1a5444ba7cf9da2529ab2665c,739,2,,navy base at Quiriquina Island,-36.6372,-73.05944,False,0101000020E6100000000000E0CD4352C0000000C08F5142C0,4326
20c68b4ee544284649425cc183128d6e,740,2,,Chillán river,-36.632298,-72.08241,False,0101000020E610000000000040460552C000000020EF5042C0,4326
b8b5df4baa7586f6203fd774a6028cb8,741,1,,Coihueco police unit,-36.62975,-71.83127,False,0101000020E61000000000008033F551C0000000A09B5042C0,4326
e0fd4ea5547e796e2051a8203a6714f1,742,2,,"Sixth Station, Chillán",-36.623657,-72.14491,True,0101000020E610000000000040460952C000000000D44F42C0,4326
64dfc48176d22e2d9455138d872bd03c,743,3,,Coihueco police unit,-36.62303,-72.07704,False,0101000020E610000000000040EE0452C000000080BF4F42C0,4326
c2e4065684f198147b02d12f70a2cb01,744,1,,Tomé police station,-36.618465,-72.9564,True,0101000020E6100000000000A0353D52C0000000E0294F42C0,4326
ab16a2529f7c29809a5b1cfe4dbb8eb2,745,2,,Department of Social Development (Tomé),-36.61316,-72.95886,False,0101000020E6100000000000005E3D52C0000000007C4E42C0,4326
3ab0244ca69fd3f9286fe410863bdace,746,2,,Tomé prison,-36.61316,-72.95886,False,0101000020E6100000000000005E3D52C0000000007C4E42C0,4326
bb4fb3371fa1f8a94d84f669cdec7fab,747,1,,"Irene Frei shantytown, Chillán",-36.61194,-72.08778,False,0101000020E6100000000000409E0552C000000000544E42C0,4326
8fa01e01848c9aedfe14a42c75e3e6aa,748,1,,public thoroughfare,-36.60626,-72.10234,False,0101000020E6100000000000C08C0652C0000000E0994D42C0,4326
0705ab7273f2d2697a2d51d91b557d92,749,1,,teacher training school,-36.60626,-72.10234,False,0101000020E6100000000000C08C0652C0000000E0994D42C0,4326
9c8e5b85877a520e428b9b8bc14dfc6a,750,2,,Chillán police station,-36.60512,-72.10189,True,0101000020E610000000000060850652C0000000A0744D42C0,4326
0db81398d39c2e9d1852d70ff87733f1,751,3,,"Second Police station, Chillán",-36.60512,-72.10189,True,0101000020E610000000000060850652C0000000A0744D42C0,4326
7cd73bb0f85a0a39317de4c0a8bb17a7,752,3,,Chillán police station,-36.60422,-72.10544,True,0101000020E610000000000080BF0652C000000020574D42C0,4326
9ff5e6805d6cbc486c350a0cde815bcb,753,2,,Chillán jail,-36.604034,-72.098404,True,0101000020E6100000000000404C0652C000000000514D42C0,4326
c24e1bb7dc91476a573e6de4d980d50c,754,2,,Investigative Police headquarters,-36.60304,-72.10537,True,0101000020E610000000000060BE0652C000000060304D42C0,4326
8adbfb3717b87aa6d7c0ed7421c6c9da,755,2,,Investigative Police headquarters,-36.60288,-72.105446,True,0101000020E6100000000000A0BF0652C0000000202B4D42C0,4326
4fac901353ffc0880ba4381d44de4362,756,3,,Chillán Regiment,-36.60111,-72.08417,True,0101000020E610000000000000630552C000000020F14C42C0,4326
ef92de6a10ccd6e2e1dcdeeab00a94d7,757,1,,Santa Elvira sector of Chillán,-36.59722,-72.09528,False,0101000020E610000000000020190652C0000000C0714C42C0,4326
e780a20c1badfa827315b4ab352d0d45,758,2,,Ñuble river,-36.57528,-72.21306,False,0101000020E6100000000000C0A20D52C0000000C0A24942C0,4326
73ecbb36d4c62b363456fbd112b88c1d,759,3,,Ñuble River,-36.57528,-72.21306,False,0101000020E6100000000000C0A20D52C0000000C0A24942C0,4326
afcbe278815ac17fccc5661555cd495d,760,2,,Cato River,-36.55722,-72.04444,False,0101000020E610000000000020D80252C000000000534742C0,4326
e9c6eca820872fa80b794dd22722cb71,761,1,,"Coelemu, Concepción",-36.4833,-72.7,False,0101000020E6100000000000C0CC2C52C0000000C0DC3D42C0,4326
c80e4d5cc6d6ab58c3399b93424b3925,762,1,,San Carlos,-36.42615,-71.97083,False,0101000020E61000000000002022FE51C0000000208C3642C0,4326
89b62798dd6344f8783e652918a1c5ce,763,1,,municipal lagoon in San Carlos,-36.418293,-71.933914,False,0101000020E610000000000040C5FB51C0000000A08A3542C0,4326
28b2650243dbb76bdf335ebdbcbd6c9b,764,3,,transfer to Catillo,-36.29144,-71.64631,False,0101000020E6100000000000205DE951C0000000E04D2542C0,4326
b6c3922ffe07024896060c3c8bca30ed,765,2,,Quirihue police station,-36.28202,-72.53986,True,0101000020E6100000000000208D2252C000000040192442C0,4326
65e38941252716ec9bf311007b310c58,766,1,,on the road between Cobquecura and Quirihue,-36.20822,-72.644226,False,0101000020E6100000000000003B2952C000000000A71A42C0,4326
c948aba1219fa4cca6d02d59578817e6,767,2,,Parral jail,-36.144253,-71.82249,True,0101000020E6100000000000A0A3F451C0000000E0761242C0,4326
531606004925486e99ef95f1dfd90b5b,768,2,,Parral prison,-36.144253,-71.82249,True,0101000020E6100000000000A0A3F451C0000000E0761242C0,4326
717a00dfd368dc92baaf95aa7a2f0733,769,2,,Parral hospital,-36.14204,-71.81425,True,0101000020E6100000000000A01CF451C0000000602E1242C0,4326
8aa368e637ec0fa97a8f59c6b59ffa8f,770,1,,Parral plaza,-36.141457,-71.82226,True,0101000020E6100000000000E09FF451C0000000401B1242C0,4326
37143c23a22a149621b9b641f1031343,771,1,,Investigative police headquarters in Parral,-36.140114,-71.8331,True,0101000020E61000000000008051F551C000000040EF1142C0,4326
388729103b9d123692a4766d2af8fbc8,772,1,,on his way to work In Parral,-36.13996,-71.82444,False,0101000020E6100000000000A0C3F451C000000040EA1142C0,4326
fbbb0bcd5a44958e70a4ace818a461cb,773,1,,"Torca, near Parral",-36.13996,-71.82444,False,0101000020E6100000000000A0C3F451C000000040EA1142C0,4326
c3150dce677577c2c83f92ba5e724965,774,1,,Southern Highway,-36.13895,-71.80886,False,0101000020E610000000000060C4F351C000000020C91142C0,4326
0ed4de987ffcabc565818e15008ef502,775,2,,Cobquecura police checkpoint,-36.13862,-72.79452,False,0101000020E610000000000060D93252C000000040BE1142C0,4326
dad0994e65bcb728556a9b7f8a82ab2f,776,2,,road between Copihue and Parral,-36.119556,-71.81594,False,0101000020E61000000000006038F451C0000000A04D0F42C0,4326
53fc0b2b2c547deb20bb6ab580ea6f91,777,1,,Copihue checkpoint,-36.1,-71.81668,False,0101000020E61000000000008044F451C0000000C0CC0C42C0,4326
976b2b8794bd47988be89ec3fcd5a764,778,1,,sawmill in Cauquenes,-35.96763,-72.32223,False,0101000020E6100000000000609F1452C000000040DBFB41C0,4326
331c9d8d82f20ecc5da1d3d31cf434e8,779,2,,Panamerican Highway six kilometres south of Linares,-35.875546,-71.63714,False,0101000020E6100000000000E0C6E851C0000000E011F041C0,4326
4250872a4134205ce177487f2380c0cb,780,3,,Linanres jail,-35.849113,-71.599434,True,0101000020E6100000000000205DE651C0000000C0AFEC41C0,4326
c9ca13f53d2796d35619984cb9935352,781,4,,Linares jail,-35.849113,-71.599434,True,0101000020E6100000000000205DE651C0000000C0AFEC41C0,4326
1693d6a83d7ca5f7fe898fc1649a759c,782,1,,Linares police HQ,-35.849106,-71.59928,True,0101000020E6100000000000A05AE651C000000080AFEC41C0,4326
f205ad0fbfbb8f9bc7a48ae704427915,783,1,,Linares,-35.846443,-71.59961,False,0101000020E61000000000000060E651C00000004058EC41C0,4326
a22f9afa7e73a1d4a8d93289bab3eea5,784,1,,express train to Linares,-35.84641,-71.59961,False,0101000020E61000000000000060E651C00000002057EC41C0,4326
97b3e40fe338f2e1f9869709e3234dde,785,1,,public thoroughfare in the city of Linares,-35.84641,-71.59961,False,0101000020E61000000000000060E651C00000002057EC41C0,4326
843a94a548f3da14f4a6dcd92f4c36b2,786,3,,Artillery School,-35.84013,-71.59116,False,0101000020E6100000000000A0D5E551C00000006089EB41C0,4326
64e816990d10368710dbdc03f8a422f9,787,3,,Linares artillery school,-35.84007,-71.59117,True,0101000020E6100000000000C0D5E551C00000006087EB41C0,4326
807ba987e2a520d3df02087d93d3ae3b,788,1,,area of El Pillay,-35.787914,-71.999535,False,0101000020E610000000000060F8FF51C000000060DAE441C0,4326
41ac33b3dc75af36e156c191f555f8f6,789,1,,Peñuelas sector in Yerbas Buenas,-35.75008,-71.58373,False,0101000020E6100000000000E05BE551C0000000A002E041C0,4326
8e48be7c688fa0cca4967198a87c9216,790,1,,"near Chanco, in the area of Curanipe",-35.73455,-72.53342,False,0101000020E610000000000080232252C0000000C005DE41C0,4326
f297d07634edf1029ee367a1dabfd325,791,1,,Area of Paso Nevado - Maule Region,-35.72009,-71.19687,False,0101000020E61000000000008099CC51C0000000E02BDC41C0,4326
6f55b93e49304bed82d98bde1a3a8494,792,1,,Paso Nevado,-35.71998,-71.196556,False,0101000020E61000000000006094CC51C00000004028DC41C0,4326
798d6b12440c58f064cda5b59d8657f3,793,1,,Pahuil estate,-35.61622,-72.57064,False,0101000020E610000000000060852452C000000040E0CE41C0,4326
f67468d06ef86c5d578713974792b754,794,1,,San Javier police station,-35.596157,-71.732765,False,0101000020E6100000000000A0E5EE51C0000000E04ECC41C0,4326
1659edd31cd8f7197512791950227233,795,2,,El Candil estate,-35.5931,-71.7325,False,0101000020E610000000000040E1EE51C0000000C0EACB41C0,4326
3bd9251e29d46124c4be6abc81a2a597,796,1,,El Sauce estate,-35.5931,-71.7325,False,0101000020E610000000000040E1EE51C0000000C0EACB41C0,4326
86a74fa815e4c116ae7276cf9ce5bfcb,797,2,,public thoroughfare,-35.5931,-71.7325,False,0101000020E610000000000040E1EE51C0000000C0EACB41C0,4326
af0ebd45114b3ea3562dcbf92ae83031,798,2,,Chequén bridge,-35.56158,-71.56207,False,0101000020E610000000000000F9E351C0000000E0E1C741C0,4326
6da4b1190ebc66c77c2ddf317b9bfa6c,799,1,,Maule,-35.51834,-71.68849,False,0101000020E61000000000004010EC51C00000000059C241C0,4326
68c2bd47dd4601439c9d43dd57d0fa09,800,1,,foothill region of Bajos de Lircay,-35.500103,-71.316696,False,0101000020E6100000000000C044D451C00000006003C041C0,4326
93ea1f8cbb5226cffba59d3ff292cb7a,801,2,,along the railroad tracks,-35.43028,-71.64944,False,0101000020E61000000000006090E951C00000006013B741C0,4326
6b799f318c824b160a2b76a7cf6f568d,802,1,,Talca hospital,-35.4266,-71.64625,True,0101000020E6100000000000205CE951C0000000E09AB641C0,4326
ca1a33e52d2e9ac15ac4cae2f4a132be,803,1,,video game parlor in the city of Talca,-35.42324,-71.64848,False,0101000020E6100000000000C080E951C0000000C02CB641C0,4326
f7bf7d75a771e2eea0d5ff1c4e3ce5de,804,1,,"Pelarco, a small town in the farming province of Talca",-35.38472,-71.43556,False,0101000020E610000000000040E0DB51C0000000803EB141C0,4326
59d58f0d0734f8be8ab4832e101fbc0b,805,4,,Investigative police headquarters in Constitución,-35.330845,-72.410255,True,0101000020E6100000000000A0411A52C00000002059AA41C0,4326
3722f4a0748b10b317b014942094f5ed,806,1,,road between Sagrada Familia and the Peteroa estate,-35.08556,-71.48611,False,0101000020E6100000000000601CDF51C0000000A0F38A41C0,4326
230c79c7d2d7a78c0ec7c4b4204975a6,807,1,,"Los Queñes checkpoint, province of Curicó",-35.00056,-70.81598,False,0101000020E61000000000000039B451C000000060128041C0,4326
cfa1006c8ac8b3afa85401f33ff7d8d0,808,2,,Barrio Norte police checkpoint,-34.97917,-71.24361,False,0101000020E61000000000004097CF51C000000080557D41C0,4326
7e839f6c393b88061253c6a41c333cb4,809,1,,Curicó,-34.97799,-71.25288,False,0101000020E6100000000000202FD051C0000000C02E7D41C0,4326
001afbf0a8c39e57f9d2f6dd90561faa,810,2,,"Black Bridge, Romeral",-34.95639,-71.12389,False,0101000020E6100000000000E0EDC751C0000000006B7A41C0,4326
98f0b46e1db7f499a12768c1e3564aba,811,1,,Ezeiza airport in Buenos Aires,-34.815144,-58.534893,True,0101000020E61000000000006077444DC0000000A0566841C0,4326
231a5aae2baed1cf8dba3afcb4fe54cb,812,1,,Quilmes neighborhood,-34.78056,-58.25778,False,0101000020E6100000000000E0FE204DC000000060E96341C0,4326
5cab5ea6a878b11707d9bf30103c55b4,813,2,,El Olimpo (Argentinian concentration camp),-34.63694,-58.48639,True,0101000020E610000000000000423E4DC000000040875141C0,4326
4d1a989afd2da997cb332460a662d74f,814,1,,Santa Cruz prison,-34.636585,-71.371735,True,0101000020E610000000000080CAD751C0000000A07B5141C0,4326
f886d12f632349e008ac549506becb1e,815,2,,"Automotores Orletti (site belonging to SIDE, a security agency with close ties to DINA)",-34.63083,-58.4775,True,0101000020E6100000000000C01E3D4DC000000000BF5041C0,4326
894debcaacfeeb98c0b3cb2307bfe0a5,816,2,,Argentinian federal police facility,-34.60928,-58.38532,True,0101000020E61000000000002052314DC0000000E0FC4D41C0,4326
2caa38bd0cf74ecff99baca478fe23ef,817,1,,"Argentina, in a house-to-house sweep",-34.60368,-58.38156,False,0101000020E610000000000000D7304DC000000060454D41C0,4326
de97e614932c736c238753d33687be9b,818,1,,outskirts of Buenos Aires,-34.60368,-58.38156,False,0101000020E610000000000000D7304DC000000060454D41C0,4326
ec3fac8642087a1b47fb040f7e5c2b71,819,1,,public thoroughfare in Buenos Aires,-34.60368,-58.38156,False,0101000020E610000000000000D7304DC000000060454D41C0,4326
168ff242a47cbe23373b5ad755aa9109,820,1,,"Hotel Liberty, Buenos Aires",-34.603405,-58.375797,True,0101000020E6100000000000201A304DC0000000603C4D41C0,4326
8abc052155a4a7a5e3563e04e1d78bf1,821,3,,San Fernando Regiment,-34.590626,-70.977104,True,0101000020E6100000000000E088BE51C0000000A0994B41C0,4326
f006ec70b347f04789d18ac7032c294b,822,3,,San Fernando jail,-34.58966,-70.98367,True,0101000020E610000000000080F4BE51C0000000007A4B41C0,4326
c567b8a765bdb28e8c319e53503ca175,823,1,,San Fernando,-34.58586,-70.99078,False,0101000020E61000000000000069BF51C000000080FD4A41C0,4326
8f122c74a839f2b47a8c12825afe8210,824,1,,"San Fernando, on way to work from home",-34.58586,-70.99078,False,0101000020E61000000000000069BF51C000000080FD4A41C0,4326
ab358353391ed91800b4ccd0636bf2ad,825,3,,Navy Mechanic School in Buenos Aires,-34.53842,-58.46361,True,0101000020E6100000000000A0573B4DC000000000EB4441C0,4326
61b93a028cf5a92ca2a4da27f784e30c,826,4,,"Navy Mechanic school, near Buenos Aires (Argentinian concetration camp)",-34.53842,-58.46361,True,0101000020E6100000000000A0573B4DC000000000EB4441C0,4326
625ba43d19d24a7fada4d31527799f60,827,3,,Campo de Mayo (Argentinian concentration camp),-34.53333,-58.66667,True,0101000020E61000000000008055554DC000000020444441C0,4326
05ae29758797ef71ca626ae270a5e93f,828,1,,public thoroughfare in Rengo,-34.40238,-70.86744,False,0101000020E61000000000002084B751C000000040813341C0,4326
63f534acffce42449edd61ad51bb98b9,829,2,,Near the police headquarters in Marchigüe,-34.398464,-71.6216,False,0101000020E610000000000040C8E751C0000000E0003341C0,4326
cedd96d7a729f46754747abc4a0c6dac,830,1,,Police headquarters in Marchigüe,-34.398464,-71.6216,False,0101000020E610000000000040C8E751C0000000E0003341C0,4326
026afac96bf84fe5b408723cf9c66694,831,1,,Papulla agricultural cooperative,-34.371944,-71.12453,False,0101000020E610000000000040F8C751C0000000E09B2F41C0,4326
739cb6f4aab43d9e03ad5cf94272e499,832,1,,El Patagual and Rangui agricultural cooperatives,-34.30778,-71.38667,False,0101000020E610000000000040BFD851C000000060652741C0,4326
e11cab04bb8575afcc1a280c5630ec78,833,1,,Rancagua city,-34.17013,-70.74063,False,0101000020E61000000000008066AF51C0000000E0C61541C0,4326
9c70f08c0ce159e6810cb52c2b73dd53,834,3,,Codegua marshlands in the area of La Leona in San Rafael de Melipilla,-34.04056,-70.65917,True,0101000020E6100000000000E02FAA51C000000020310541C0,4326
71cc148ca2c4f4dee18495c11a1fc8f3,835,1,,San Francisco de Mostazal,-33.97917,-70.71197,False,0101000020E6100000000000E090AD51C00000008055FD40C0,4326
9857c881f766312278bca3b60e1a43f0,836,1,,school in Chada,-33.89833,-70.65917,False,0101000020E6100000000000E02FAA51C000000080FCF240C0,4326
2213a232ea6461c80830104ba9887545,837,1,,"Calle Diego Portales, Santiago",-33.87048,-70.74633,False,0101000020E6100000000000E0C3AF51C0000000E06BEF40C0,4326
3b7af788cb0789d20ce7a4c8c04816e9,838,1,,Huiticalán agricultural cooperative,-33.865,-70.85667,True,0101000020E6100000000000A0D3B651C000000060B8EE40C0,4326
87840d519d8284f84da9ef91f7e2d80f,839,1,,"Huiticalán, Patagual, El Vínculo agricultural cooperatives",-33.865,-70.85667,True,0101000020E6100000000000A0D3B651C000000060B8EE40C0,4326
bf5a9feaf4711c9e9e66e898b64644ec,840,1,,local business in Paine,-33.812572,-70.737595,False,0101000020E6100000000000C034AF51C00000006002E840C0,4326
8ce25b12867a343d96b2caa0f600690b,841,1,,on the Huiticalán cooperative,-33.812572,-70.737595,False,0101000020E6100000000000C034AF51C00000006002E840C0,4326
e7590b8e88e08117649dd02cfaabdea5,842,1,,El Vínculo cooperative,-33.81257,-70.7376,False,0101000020E6100000000000E034AF51C00000004002E840C0,4326
1cf7de39257dc54f998df8b62c542f8e,843,1,,Arco Iris agricultural cooperative,-33.80694,-70.73194,False,0101000020E610000000000020D8AE51C0000000C049E740C0,4326
8d6141db78cabd97bf3194e243f9e090,844,1,,between Rancagua and Santiago,-33.802788,-70.74854,False,0101000020E610000000000020E8AF51C0000000C0C1E640C0,4326
cb119e7064515a46f393b2a49476ab56,845,1,,"Calle 24 de Abril, Paine area",-33.788525,-70.678055,False,0101000020E61000000000004065AB51C000000060EEE440C0,4326
6631b037001136df1d39f164ca23b1db,846,3,,Viluco Bridge within El Carmen vineyard,-33.75056,-70.75639,False,0101000020E6100000000000C068B051C00000006012E040C0,4326
f3070d74c68e8c5571887557e75c7b96,847,1,,Buin hospital,-33.734516,-70.73932,True,0101000020E61000000000000051AF51C0000000A004DE40C0,4326
631a5be719cb194bef4dbf2db426722b,848,1,,Buin,-33.73094,-70.74232,False,0101000020E61000000000002082AF51C0000000808FDD40C0,4326
b13ed0f2e82b5e221f7ab3daf2572535,849,1,,Buin Regiment Headquarters,-33.73094,-70.74232,False,0101000020E61000000000002082AF51C0000000808FDD40C0,4326
7234301a29f8d39a6dd8e4aad72a081c,850,2,,irrigation canal along the road to Lonquén,-33.71552,-70.85489,False,0101000020E610000000000080B6B651C00000002096DB40C0,4326
ae2cc93a5cbf6eadf3baf998af13ea51,851,1,,"alongside the Panamerican highway south, Santiago",-33.705,-70.72321,False,0101000020E61000000000002049AE51C0000000803DDA40C0,4326
a5fc6bc545e88cd4d219799f0e2589f0,852,2,,Melipilla prison,-33.685894,-71.21804,False,0101000020E610000000000060F4CD51C000000060CBD740C0,4326
8e42c548da9791e882eebb81a35688d3,853,1,,"Calle Ricardo Santa Cruz No.651, Santiago",-33.675034,-71.213875,True,0101000020E610000000000020B0CD51C00000008067D640C0,4326
8fde92da387bff98116562d1a98ac440,854,3,,Talagante station,-33.669582,-70.9391,True,0101000020E6100000000000401ABC51C0000000E0B4D540C0,4326
ec1fe136cf7861ea2b654f73144d6978,855,2,,"Las Rocas beach, Santo Domingo",-33.64791,-71.6258,False,0101000020E6100000000000200DE851C0000000C0EED240C0,4326
a34987a15432a33f2dd471e0fc151f59,856,1,,on the metro on the way to the Carozzi company,-33.647503,-70.711006,False,0101000020E61000000000002081AD51C000000060E1D240C0,4326
220d6c7b95f65460df73767425d996a0,857,4,,Maipó River,-33.641304,-70.60688,False,0101000020E610000000000020D7A651C00000004016D240C0,4326
873c6a2d9a27f89902464e7ca22291a3,858,4,,area of Cajón del Maipo,-33.64058,-70.352394,False,0101000020E6100000000000A08D9651C000000080FED140C0,4326
b0b5f24c54a7025aaaa58a80f4472c4f,859,2,,Cajón del Maipo,-33.64058,-70.352394,False,0101000020E6100000000000A08D9651C000000080FED140C0,4326
d23b4e0bde553aadad1ba26b8355328f,860,1,,"in the area of the Las Achuapallas upgrade, Cajón del Maipo",-33.64058,-70.352394,False,0101000020E6100000000000A08D9651C000000080FED140C0,4326
67093c01baedc811a05f2710333fb523,861,1,,Cajón del Maipo,-33.640575,-70.35239,True,0101000020E6100000000000808D9651C000000060FED140C0,4326
3d54597acca73668c452b78a99a3027a,862,3,,empty lot in the area of Nos,-33.63861,-70.70889,False,0101000020E6100000000000805EAD51C000000000BED140C0,4326
2c425bea50856e89468d9b31fd1b44e5,863,1,,San Bernardo,-33.63806,-70.72722,False,0101000020E6100000000000C08AAE51C000000000ACD140C0,4326
b057f03f158f100788654d93a985a1c6,864,2,,Calle Oscar Bonilla,-33.62229,-70.59232,False,0101000020E6100000000000A0E8A551C000000040A7CF40C0,4326
b73e924fb8c5388d5cdaf2accb39e282,865,3,,Military Engineering School,-33.61964,-71.60417,True,0101000020E6100000000000C0AAE651C00000006050CF40C0,4326
a14507879863553688baaf2e26488eb7,866,2,,Tejas Verdes Engineering School in San Antonio,-33.61964,-71.60417,True,0101000020E6100000000000C0AAE651C00000006050CF40C0,4326
0b6443a00e6c19999110455490370583,867,1,,Tejas Verdes prison camp in San Antonio,-33.61964,-71.60417,True,0101000020E6100000000000C0AAE651C00000006050CF40C0,4326
78027a2c782056eba99a2354e9255366,868,1,,"a land occupation in the Puente Alto district, Santiago",-33.61861,-70.59061,False,0101000020E610000000000080CCA551C0000000A02ECF40C0,4326
3a549042b5d238b01a8764fb8422abc6,869,1,,Puente Alto city,-33.61861,-70.59061,False,0101000020E610000000000080CCA551C0000000A02ECF40C0,4326
5662b39e69a2429333bf5ec1cc1808d6,870,1,,Near bus stop 46 on Avenida Santa Rosa,-33.614143,-70.62651,False,0101000020E6100000000000C018A851C0000000409CCE40C0,4326
e95c2b97568d733287c85b0d170a1775,871,2,,intersection of Barros Arena and Eucaliptus,-33.613564,-70.70665,False,0101000020E6100000000000C039AD51C00000004089CE40C0,4326
eeb41affc6864d426247b328e7f5b169,872,2,,Hospital in Peña Flor,-33.61023,-70.90367,True,0101000020E6100000000000C0D5B951C0000000001CCE40C0,4326
95a49bde2f8f67dacd8f64795abaed0a,873,1,,Casas Viejas sector of Vista Hermosa and 12 de Mayo shantytowns,-33.60944,-70.52611,False,0101000020E6100000000000C0ABA151C00000002002CE40C0,4326
b8ec3e09f98a347529f6a6add20bc934,874,1,,Casa Viejas,-33.60944,-70.52611,False,0101000020E6100000000000C0ABA151C00000002002CE40C0,4326
a8a888a26264d18b837b0a3057a0bd3a,875,1,,Peñaflor,-33.60603,-70.87818,False,0101000020E61000000000002034B851C00000006092CD40C0,4326
f6e9028b2fe59c0ed9ca70d84a2d1332,876,1,,Malloco,-33.60489,-70.86316,False,0101000020E6100000000000003EB751C0000000006DCD40C0,4326
