location_id,location_name,latitude,longitude,exact_coordinates,geometry,srid
793,Pahuil estate,-35.61622,-72.57064,False,0101000020E610000000000060852452C000000040E0CE41C0,4326
794,San Javier police station,-35.596157,-71.732765,False,0101000020E6100000000000A0E5EE51C0000000E04ECC41C0,4326
795,El Candil estate,-35.5931,-71.7325,False,0101000020E610000000000040E1EE51C0000000C0EACB41C0,4326
796,El Sauce estate,-35.5931,-71.7325,False,0101000020E610000000000040E1EE51C0000000C0EACB41C0,4326
797,public thoroughfare,-35.5931,-71.7325,False,0101000020E610000000000040E1EE51C0000000C0EACB41C0,4326
798,Chequén bridge,-35.56158,-71.56207,False,0101000020E610000000000000F9E351C0000000E0E1C741C0,4326
799,Maule,-35.51834,-71.68849,False,0101000020E61000000000004010EC51C00000000059C241C0,4326
800,foothill region of Bajos de Lircay,-35.500103,-71.316696,False,0101000020E6100000000000C044D451C00000006003C041C0,4326
801,along the railroad tracks,-35.43028,-71.64944,False,0101000020E61000000000006090E951C00000006013B741C0,4326
802,Talca hospital,-35.4266,-71.64625,True,0101000020E6100000000000205CE951C0000000E09AB641C0,4326
803,video game parlor in the city of Talca,-35.42324,-71.64848,False,0101000020E6100000000000C080E951C0000000C02CB641C0,4326
804,"Pelarco, a small town in the farming province of Talca",-35.38472,-71.43556,False,0101000020E610000000000040E0DB51C0000000803EB141C0,4326
805,Investigative police headquarters in Constitución,-35.330845,-72.410255,True,0101000020E6100000000000A0411A52C00000002059AA41C0,4326
806,road between Sagrada Familia and the Peteroa estate,-35.08556,-71.48611,False,0101000020E6100000000000601CDF51C0000000A0F38A41C0,4326
807,"Los Queñes checkpoint, province of Curicó",-35.00056,-70.81598,False,0101000020E61000000000000039B451C000000060128041C0,4326
808,Barrio Norte police checkpoint,-34.97917,-71.24361,False,0101000020E61000000000004097CF51C000000080557D41C0,4326
809,Curicó,-34.97799,-71.25288,False,0101000020E6100000000000202FD051C0000000C02E7D41C0,4326
810,"Black Bridge, Romeral",-34.95639,-71.12389,False,0101000020E6100000000000E0EDC751C0000000006B7A41C0,4326
811,Ezeiza airport in Buenos Aires,-34.815144,-58.534893,True,0101000020E61000000000006077444DC0000000A0566841C0,4326
812,Quilmes neighborhood,-34.78056,-58.25778,False,0101000020E6100000000000E0FE204DC000000060E96341C0,4326
813,El Olimpo (Argentinian concentration camp),-34.63694,-58.48639,True,0101000020E610000000000000423E4DC000000040875141C0,4326
814,Santa Cruz prison,-34.636585,-71.371735,True,0101000020E610000000000080CAD751C0000000A07B5141C0,4326
815,"Automotores Orletti (site belonging to SIDE, a security agency with close ties to DINA)",-34.63083,-58.4775,True,0101000020E6100000000000C01E3D4DC000000000BF5041C0,4326
816,Argentinian federal police facility,-34.60928,-58.38532,True,0101000020E61000000000002052314DC0000000E0FC4D41C0,4326
817,"Argentina, in a house-to-house sweep",-34.60368,-58.38156,False,0101000020E610000000000000D7304DC000000060454D41C0,4326
818,outskirts of Buenos Aires,-34.60368,-58.38156,False,0101000020E610000000000000D7304DC000000060454D41C0,4326
819,public thoroughfare in Buenos Aires,-34.60368,-58.38156,False,0101000020E610000000000000D7304DC000000060454D41C0,4326
820,"Hotel Liberty, Buenos Aires",-34.603405,-58.375797,True,0101000020E6100000000000201A304DC0000000603C4D41C0,4326
821,San Fernando Regiment,-34.590626,-70.977104,True,0101000020E6100000000000E088BE51C0000000A0994B41C0,4326
822,San Fernando jail,-34.58966,-70.98367,True,0101000020E610000000000080F4BE51C0000000007A4B41C0,4326
823,San Fernando,-34.58586,-70.99078,False,0101000020E61000000000000069BF51C000000080FD4A41C0,4326
824,"San Fernando, on way to work from home",-34.58586,-70.99078,False,0101000020E61000000000000069BF51C000000080FD4A41C0,4326
825,Navy Mechanic School in Buenos Aires,-34.53842,-58.46361,True,0101000020E6100000000000A0573B4DC000000000EB4441C0,4326
826,"Navy Mechanic school, near Buenos Aires (Argentinian concetration camp)",-34.53842,-58.46361,True,0101000020E6100000000000A0573B4DC000000000EB4441C0,4326
827,Campo de Mayo (Argentinian concentration camp),-34.53333,-58.66667,True,0101000020E61000000000008055554DC000000020444441C0,4326
828,public thoroughfare in Rengo,-34.40238,-70.86744,False,0101000020E61000000000002084B751C000000040813341C0,4326
829,Near the police headquarters in Marchigüe,-34.398464,-71.6216,False,0101000020E610000000000040C8E751C0000000E0003341C0,4326
830,Police headquarters in Marchigüe,-34.398464,-71.6216,False,0101000020E610000000000040C8E751C0000000E0003341C0,4326
831,Papulla agricultural cooperative,-34.371944,-71.12453,False,0101000020E610000000000040F8C751C0000000E09B2F41C0,4326
832,El Patagual and Rangui agricultural cooperatives,-34.30778,-71.38667,False,0101000020E610000000000040BFD851C000000060652741C0,4326
833,Rancagua city,-34.17013,-70.74063,False,0101000020E61000000000008066AF51C0000000E0C61541C0,4326
834,Codegua marshlands in the area of La Leona in San Rafael de Melipilla,-34.04056,-70.65917,True,0101000020E6100000000000E02FAA51C000000020310541C0,4326
835,San Francisco de Mostazal,-33.97917,-70.71197,False,0101000020E6100000000000E090AD51C00000008055FD40C0,4326
836,school in Chada,-33.89833,-70.65917,False,0101000020E6100000000000E02FAA51C000000080FCF240C0,4326
837,"Calle Diego Portales, Santiago",-33.87048,-70.74633,False,0101000020E6100000000000E0C3AF51C0000000E06BEF40C0,4326
838,Huiticalán agricultural cooperative,-33.865,-70.85667,True,0101000020E6100000000000A0D3B651C000000060B8EE40C0,4326
839,"Huiticalán, Patagual, El Vínculo agricultural cooperatives",-33.865,-70.85667,True,0101000020E6100000000000A0D3B651C000000060B8EE40C0,4326
840,local business in Paine,-33.812572,-70.737595,False,0101000020E6100000000000C034AF51C00000006002E840C0,4326
841,on the Huiticalán cooperative,-33.812572,-70.737595,False,0101000020E6100000000000C034AF51C00000006002E840C0,4326
842,El Vínculo cooperative,-33.81257,-70.7376,False,0101000020E6100000000000E034AF51C00000004002E840C0,4326
843,Arco Iris agricultural cooperative,-33.80694,-70.73194,False,0101000020E610000000000020D8AE51C0000000C049E740C0,4326
844,between Rancagua and Santiago,-33.802788,-70.74854,False,0101000020E610000000000020E8AF51C0000000C0C1E640C0,4326
845,"Calle 24 de Abril, Paine area",-33.788525,-70.678055,False,0101000020E61000000000004065AB51C000000060EEE440C0,4326
846,Viluco Bridge within El Carmen vineyard,-33.75056,-70.75639,False,0101000020E6100000000000C068B051C00000006012E040C0,4326
847,Buin hospital,-33.734516,-70.73932,True,0101000020E61000000000000051AF51C0000000A004DE40C0,4326
848,Buin,-33.73094,-70.74232,False,0101000020E61000000000002082AF51C0000000808FDD40C0,4326
849,Buin Regiment Headquarters,-33.73094,-70.74232,False,0101000020E61000000000002082AF51C0000000808FDD40C0,4326
850,irrigation canal along the road to Lonquén,-33.71552,-70.85489,False,0101000020E610000000000080B6B651C00000002096DB40C0,4326
851,"alongside the Panamerican highway south, Santiago",-33.705,-70.72321,False,0101000020E61000000000002049AE51C0000000803DDA40C0,4326
852,Melipilla prison,-33.685894,-71.21804,False,0101000020E610000000000060F4CD51C000000060CBD740C0,4326
853,"Calle Ricardo Santa Cruz No.651, Santiago",-33.675034,-71.213875,True,0101000020E610000000000020B0CD51C00000008067D640C0,4326
854,Talagante station,-33.669582,-70.9391,True,0101000020E6100000000000401ABC51C0000000E0B4D540C0,4326
855,"Las Rocas beach, Santo Domingo",-33.64791,-71.6258,False,0101000020E6100000000000200DE851C0000000C0EED240C0,4326
856,on the metro on the way to the Carozzi company,-33.647503,-70.711006,False,0101000020E61000000000002081AD51C000000060E1D240C0,4326
857,Maipó River,-33.641304,-70.60688,False,0101000020E610000000000020D7A651C00000004016D240C0,4326
858,area of Cajón del Maipo,-33.64058,-70.352394,False,0101000020E6100000000000A08D9651C000000080FED140C0,4326
859,Cajón del Maipo,-33.64058,-70.352394,False,0101000020E6100000000000A08D9651C000000080FED140C0,4326
860,"in the area of the Las Achuapallas upgrade, Cajón del Maipo",-33.64058,-70.352394,False,0101000020E6100000000000A08D9651C000000080FED140C0,4326
861,Cajón del Maipo,-33.640575,-70.35239,True,0101000020E6100000000000808D9651C000000060FED140C0,4326
862,empty lot in the area of Nos,-33.63861,-70.70889,False,0101000020E6100000000000805EAD51C000000000BED140C0,4326
863,San Bernardo,-33.63806,-70.72722,False,0101000020E6100000000000C08AAE51C000000000ACD140C0,4326
864,Calle Oscar Bonilla,-33.62229,-70.59232,False,0101000020E6100000000000A0E8A551C000000040A7CF40C0,4326
865,Military Engineering School,-33.61964,-71.60417,True,0101000020E6100000000000C0AAE651C00000006050CF40C0,4326
866,Tejas Verdes Engineering School in San Antonio,-33.61964,-71.60417,True,0101000020E6100000000000C0AAE651C00000006050CF40C0,4326
867,Tejas Verdes prison camp in San Antonio,-33.61964,-71.60417,True,0101000020E6100000000000C0AAE651C00000006050CF40C0,4326
868,"a land occupation in the Puente Alto district, Santiago",-33.61861,-70.59061,False,0101000020E610000000000080CCA551C0000000A02ECF40C0,4326
869,Puente Alto city,-33.61861,-70.59061,False,0101000020E610000000000080CCA551C0000000A02ECF40C0,4326
870,Near bus stop 46 on Avenida Santa Rosa,-33.614143,-70.62651,False,0101000020E6100000000000C018A851C0000000409CCE40C0,4326
871,intersection of Barros Arena and Eucaliptus,-33.613564,-70.70665,False,0101000020E6100000000000C039AD51C00000004089CE40C0,4326
872,Hospital in Peña Flor,-33.61023,-70.90367,True,0101000020E6100000000000C0D5B951C0000000001CCE40C0,4326
873,Casas Viejas sector of Vista Hermosa and 12 de Mayo shantytowns,-33.60944,-70.52611,False,0101000020E6100000000000C0ABA151C00000002002CE40C0,4326
874,Casa Viejas,-33.60944,-70.52611,False,0101000020E6100000000000C0ABA151C00000002002CE40C0,4326
875,Peñaflor,-33.60603,-70.87818,False,0101000020E61000000000002034B851C00000006092CD40C0,4326
876,Malloco,-33.60489,-70.86316,False,0101000020E6100000000000003EB751C0000000006DCD40C0,4326
877,Malloco Police station,-33.60487,-70.86316,True,0101000020E6100000000000003EB751C0000000606CCD40C0,4326
878,"San Carlos shantytown, Santiago",-33.60472,-70.57139,False,0101000020E6100000000000A091A451C00000008067CD40C0,4326
879,Artillery Regiment of the Chilean Air Force,-33.596474,-70.704575,True,0101000020E6100000000000C017AD51C00000004059CC40C0,4326
880,San Antonio jail,-33.59646,-71.61199,True,0101000020E6100000000000E02AE751C0000000C058CC40C0,4326
881,detention site near San Antonio,-33.596397,-71.612,False,0101000020E6100000000000002BE751C0000000C056CC40C0,4326
882,San Antonio jail,-33.596394,-71.612,True,0101000020E6100000000000002BE751C0000000A056CC40C0,4326
883,train station in San Bernardo,-33.595,-70.69778,True,0101000020E610000000000060A8AC51C00000000029CC40C0,4326
884,San Bernardo police station,-33.594906,-70.686745,True,0101000020E6100000000000A0F3AB51C0000000E025CC40C0,4326
885,Police station,-33.5949,-70.686905,False,0101000020E610000000000040F6AB51C0000000A025CC40C0,4326
886,corner of Calle Colón and Calle Padre Hurtado,-33.593452,-70.67989,True,0101000020E61000000000006083AB51C000000040F6CB40C0,4326
887,parish hospital in San Bernardo,-33.592422,-70.69712,True,0101000020E6100000000000A09DAC51C000000080D4CB40C0,4326
888,San Bernardo hospital,-33.592392,-70.697136,True,0101000020E6100000000000E09DAC51C000000080D3CB40C0,4326
889,driving from the parish hospital in San Bernardo to the San Francisco clinic,-33.592373,-70.697136,False,0101000020E6100000000000E09DAC51C0000000E0D2CB40C0,4326
890,in front of the Emergency ward of the San Bernardo hospital,-33.592373,-70.697136,False,0101000020E6100000000000E09DAC51C0000000E0D2CB40C0,4326
891,Santa Lucía Clinic,-33.59217,-70.70226,True,0101000020E6100000000000E0F1AC51C000000040CCCB40C0,4326
892,near home,-33.588142,-70.71025,False,0101000020E6100000000000C074AD51C00000004048CB40C0,4326
893,house of an uncle and aunt,-33.58545,-70.69874,False,0101000020E610000000000020B8AC51C000000000F0CA40C0,4326
894,near Calle Alonso de Trona No.197 in San Bernardo,-33.58545,-70.69874,False,0101000020E610000000000020B8AC51C000000000F0CA40C0,4326
895,Hospital Sanatorio El Pino,-33.584423,-70.6754,True,0101000020E6100000000000C039AB51C000000060CECA40C0,4326
896,Santiago Infantry School,-33.58389,-70.70056,True,0101000020E610000000000000D6AC51C0000000E0BCCA40C0,4326
897,Between bus stop No.1 on Gran Avenida and his house,-33.58241,-70.69666,False,0101000020E61000000000002096AC51C0000000608CCA40C0,4326
898,"corner of Calle Teniente Cruz Martínez and Calle Aurelio Díaz Meza in La Pintana, Santiago",-33.581528,-70.660034,True,0101000020E6100000000000003EAA51C0000000806FCA40C0,4326
899,rural road to Santa Cruz in Padre Hurtado,-33.581432,-70.829124,False,0101000020E61000000000006010B551C0000000606CCA40C0,4326
900,In the street in front of the San Rafael Police Headquarters,-33.57944,-70.63528,False,0101000020E610000000000060A8A851C0000000202BCA40C0,4326
901,San Rafael shantytown checkpoint,-33.57944,-70.63528,False,0101000020E610000000000060A8A851C0000000202BCA40C0,4326
902,La Rinconada farm in Chena,-33.57889,-70.73806,True,0101000020E6100000000000603CAF51C00000002019CA40C0,4326
903,on way to Sótero del Río Hospital,-33.57746,-70.581406,False,0101000020E6100000000000C035A551C000000040EAC940C0,4326
904,"near Tejas de Chena shantytown San Bernardo, along the Espejino canal",-33.57611,-70.70389,False,0101000020E6100000000000800CAD51C000000000BEC940C0,4326
905,Padre Hurtado,-33.57497,-70.81499,False,0101000020E6100000000000C028B451C0000000A098C940C0,4326
906,Capitán Avalos Aviation School,-33.57178,-70.6896,True,0101000020E61000000000006022AC51C00000002030C940C0,4326
907,"corner of Calle Los Moros and Calle Claudio Arrau, Santiago",-33.56641,-70.672356,False,0101000020E6100000000000E007AB51C00000002080C840C0,4326
908,near the Santa María CNI headquarters,-33.566185,-70.80649,False,0101000020E6100000000000809DB351C0000000C078C840C0,4326
909,lot 68 on the road to Lonquén in the Santa Ana de Chena district,-33.56465,-70.761765,False,0101000020E6100000000000C0C0B051C00000008046C840C0,4326
910,El Bosque air force garrison,-33.56199,-70.6889,True,0101000020E61000000000000017AC51C000000040EFC740C0,4326
911,Chilean Air Force at El Bosque,-33.56083,-70.6875,True,0101000020E61000000000000000AC51C000000040C9C740C0,4326
912,Padre Hurtado police station,-33.558475,-70.78913,,0101000020E61000000000002081B251C0000000207CC740C0,4326
913,"intersection of Avenida Santa Rosa and Calle Venancia Leiva, Santiago",-33.55802,-70.63095,True,0101000020E61000000000008061A851C0000000406DC740C0,4326
914,"Avenida José Joaquín Prieto, Santiago",-33.556343,-70.6932,False,0101000020E6100000000000605DAC51C00000004036C740C0,4326
915,Air Force Special Forces School in Santiago,-33.556335,-70.67791,True,0101000020E6100000000000E062AB51C00000000036C740C0,4326
916,"municipal park near Villa La Cultura, Santiago",-33.555866,-70.633064,False,0101000020E61000000000002084A851C0000000A026C740C0,4326
917,intersection of Avenida Los Morros and Avenida Alejandro Guzmán,-33.554913,-70.66894,True,0101000020E6100000000000E0CFAA51C00000006007C740C0,4326
918,"corner of Avenida Santa Rosa and Calle Esperanza, Santiago",-33.553867,-70.63212,True,0101000020E6100000000000A074A851C000000020E5C640C0,4326
919,Aeronautical Polytechnical Academy,-33.55275,-70.674446,True,0101000020E6100000000000202AAB51C000000080C0C640C0,4326
920,Air Force Polytechnical Institute,-33.55275,-70.674446,True,0101000020E6100000000000202AAB51C000000080C0C640C0,4326
921,house of his brother Artagnan,-33.55111,-70.68972,False,0101000020E61000000000006024AC51C0000000C08AC640C0,4326
922,Población Santa Laura en Santiago Jesús de la Paz,-33.55111,-70.68972,False,0101000020E61000000000006024AC51C0000000C08AC640C0,4326
923,Santa Laura shantytown in Santiago,-33.55111,-70.68972,False,0101000020E61000000000006024AC51C0000000C08AC640C0,4326
924,"La Bandera shantytown, Santiago",-33.54861,-70.64528,False,0101000020E6100000000000404CA951C0000000E038C640C0,4326
925,Esperanza Brige in the Padre Hurtado neighbourhood,-33.548546,-70.84774,True,0101000020E61000000000006041B651C0000000C036C640C0,4326
926,in front of the cafeteria of the La Granja municipal building,-33.5438,-70.63244,True,0101000020E6100000000000E079A851C0000000409BC540C0,4326
927,Bus stop No.25 Gran Avenida,-33.543163,-70.66641,False,0101000020E610000000000080A6AA51C00000006086C540C0,4326
928,"Villa Carlos Cortés, Block 3 departamento 11, La Granja, Santiago",-33.54262,-70.645,True,0101000020E6100000000000A047A951C0000000A074C540C0,4326
929,Intersection of Lo Sierra and Lo Espejo,-33.54228,-70.67672,False,0101000020E6100000000000604FAB51C00000006069C540C0,4326
930,along the Américo Vespucio beltway,-33.541843,-70.63711,False,0101000020E610000000000060C6A851C0000000205BC540C0,4326
931,San Ramon branch of the Banco del Estado in Santiago,-33.541534,-70.633934,False,0101000020E61000000000006092A851C00000000051C540C0,4326
932,"Calle Sótero del Río, La Florida district of Santiago",-33.53925,-70.60022,False,0101000020E6100000000000006AA651C00000002006C540C0,4326
933,La Granja district,-33.53779,-70.62068,False,0101000020E610000000000040B9A751C000000040D6C440C0,4326
934,"La Granja District, Santiago",-33.53779,-70.62068,False,0101000020E610000000000040B9A751C000000040D6C440C0,4326
935,near the municipality of La Granja,-33.53779,-70.62068,False,0101000020E610000000000040B9A751C000000040D6C440C0,4326
936,"Calle Granja near the corner of Calle Bolivia, Santiago",-33.53764,-70.6506,True,0101000020E610000000000060A3A951C000000060D1C440C0,4326
937,"Calle Pablo Goyenche Iver No. 010, Santiago",-33.536274,-70.66465,False,0101000020E6100000000000A089AA51C0000000A0A4C440C0,4326
938,San Gregorio shantytown,-33.536133,-70.62142,False,0101000020E610000000000060C5A751C000000000A0C440C0,4326
939,police station in San Gregorio,-33.53556,-70.61333,True,0101000020E6100000000000C040A751C0000000408DC440C0,4326
940,police station in San Gregorio (La Granja Police Station),-33.535088,-70.61385,True,0101000020E61000000000006049A751C0000000C07DC440C0,4326
941,La Granja police station,-33.53505,-70.61388,True,0101000020E6100000000000C049A751C0000000807CC440C0,4326
942,"Alto Palena shantytown, Santiago",-33.53472,-70.64556,False,0101000020E6100000000000E050A951C0000000C071C440C0,4326
943,"corner of Avenida Américo Vespucio and Rojas Magallanes, Santiago",-33.534245,-70.60733,True,0101000020E610000000000080DEA651C00000002062C440C0,4326
944,"corner of Calle Rojas Magallanes and Américo Vespucio, Santiago",-33.534233,-70.60733,True,0101000020E610000000000080DEA651C0000000C061C440C0,4326
945,near the hydroelectric station at Los Maitenes in Cajón del Maipo,-33.53194,-70.26111,False,0101000020E610000000000000B69051C0000000A016C440C0,4326
946,"corner of Calle Santa Julia and Américo Vespucio, Santiago",-33.53133,-70.60544,True,0101000020E610000000000080BFA651C0000000A002C440C0,4326
947,"Avenida La Florida, Santiago",-33.53108,-70.5753,False,0101000020E6100000000000C0D1A451C000000060FAC340C0,4326
948,"corner of Calle Yardo and Calle Santa Rosa, Santiago",-33.53091,-70.635,False,0101000020E6100000000000E0A3A851C0000000E0F4C340C0,4326
949,Nueva España police station,-33.52833,-70.67222,True,0101000020E6100000000000A005AB51C000000060A0C340C0,4326
950,vicinity of the Metropolitan Cemetery,-33.52694,-70.68333,False,0101000020E6100000000000A0BBAB51C0000000C072C340C0,4326
951,"Angel Bugueño shantytown, La Cisterna district, Santiago",-33.52694,-70.65028,False,0101000020E6100000000000409EA951C0000000C072C340C0,4326
952,house in the area of La Cisterna,-33.52645,-70.66135,False,0101000020E61000000000008053AA51C0000000C062C340C0,4326
953,road to Melipilla,-33.52577,-70.75379,False,0101000020E6100000000000203EB051C0000000604CC340C0,4326
954,"along Avenida Fernández Albano, in Villa Santa Isabel, La Cisterna",-33.52413,-70.65769,False,0101000020E6100000000000A017AA51C0000000C016C340C0,4326
955,a building located on the Pasaje Juan Ramon Jiménez in the La Florida district,-33.522762,-70.60135,False,0101000020E6100000000000807CA651C0000000E0E9C240C0,4326
956,La Florida area,-33.52269,-70.59871,False,0101000020E61000000000004051A651C000000080E7C240C0,4326
957,Walker Martínez neighborhood,-33.52194,-70.58944,False,0101000020E610000000000060B9A551C0000000E0CEC240C0,4326
958,"in the street, Maipú district",-33.52092,-70.76313,False,0101000020E610000000000020D7B051C000000080ADC240C0,4326
959,"near Villa Bernardo O'Higgins, Santiago",-33.52083,-70.79361,False,0101000020E610000000000080CAB251C000000080AAC240C0,4326
960,"school D-495 in the Joa Goulart shantytown, La Granja district, Santiago",-33.51944,-70.6225,False,0101000020E610000000000000D7A751C0000000007DC240C0,4326
961,corner of Avenida Central and Avenida Las Industrias in the San Miguel district,-33.5194,-70.623695,True,0101000020E6100000000000A0EAA751C0000000C07BC240C0,4326
962,La Castrina police station,-33.519,-70.619736,False,0101000020E6100000000000C0A9A751C0000000A06EC240C0,4326
963,bus stop 16 in Santa Rosa,-33.516712,-70.63697,True,0101000020E610000000000020C4A851C0000000A023C240C0,4326
964,Industrial school in Maipú,-33.51633,-70.7545,True,0101000020E6100000000000C049B051C00000002017C240C0,4326
965,San Carlos Canal,-33.516148,-70.55862,False,0101000020E610000000000060C0A351C00000002011C240C0,4326
966,Cuesta Barriga,-33.51607,-70.75135,True,0101000020E61000000000002016B051C0000000A00EC240C0,4326
967,along Calle Central towards the La Astrina police station,-33.515064,-70.61461,False,0101000020E6100000000000C055A751C0000000A0EDC140C0,4326
968,Lo Espejo,-33.51393,-70.69308,False,0101000020E6100000000000605BAC51C000000080C8C140C0,4326
969,Nuevo Amanecer shantytown,-33.51389,-70.56694,False,0101000020E6100000000000C048A451C000000020C7C140C0,4326
970,"Avenida el Parque, Santiago",-33.51369,-70.58199,False,0101000020E6100000000000603FA551C0000000A0C0C140C0,4326
971,General Velásquez shantytown,-33.51333,-70.70056,False,0101000020E610000000000000D6AC51C0000000C0B4C140C0,4326
972,Calle Varas Mena No. 419,-33.51275,-70.633095,True,0101000020E6100000000000A084A851C0000000C0A1C140C0,4326
973,Calle Varas Mena,-33.512733,-70.63299,False,0101000020E6100000000000E082A851C000000040A1C140C0,4326
974,Maípu,-33.51126,-70.76723,False,0101000020E6100000000000401AB151C00000000071C140C0,4326
975,corner of Departamental and Américo Vespucio,-33.510445,-70.59068,True,0101000020E6100000000000C0CDA551C00000004056C140C0,4326
976,"Avenida 5 de Abril, Maipú",-33.51038,-70.74234,False,0101000020E61000000000008082AF51C00000002054C140C0,4326
977,Departmental traffic circle,-33.510307,-70.58962,True,0101000020E610000000000060BCA551C0000000C051C140C0,4326
978,Avenida General Velásquez and the road to Melipilla,-33.510075,-70.72306,False,0101000020E6100000000000A046AE51C0000000204AC140C0,4326
979,"Calle Angamos, San Miguel district",-33.509964,-70.643234,True,0101000020E6100000000000C02AA951C00000008046C140C0,4326
980,Avenida Departamental and Macul,-33.509907,-70.58864,False,0101000020E610000000000040ACA551C0000000A044C140C0,4326
981,"corner of Avenida Ochagavía and Lo Ovalle, Santiago",-33.508137,-70.67862,False,0101000020E6100000000000806EAB51C0000000A00AC140C0,4326
982,Santa Adriana Police Station,-33.50806,-70.67889,True,0101000020E6100000000000E072AB51C00000002008C140C0,4326
983,near the cemetery in Maipú,-33.507877,-70.76974,False,0101000020E61000000000006043B151C00000002002C140C0,4326
984,"25th police station, Avenida Santa Rosa",-33.50777,-70.75492,False,0101000020E6100000000000A050B051C0000000A0FEC040C0,4326
985,"corner of Avenida Las Industrias and Avenida Departamental, Santiago",-33.507675,-70.62553,True,0101000020E6100000000000A008A851C000000080FBC040C0,4326
986,near the corner of Avenida las Industrias and Avenida Departamental,-33.50744,-70.62559,False,0101000020E6100000000000A009A851C0000000C0F3C040C0,4326
987,Departmental and Santa Rosa,-33.507164,-70.638626,True,0101000020E610000000000040DFA851C0000000C0EAC040C0,4326
988,"intersection of Calle San Luis de Macul and Calle Principal, Santiago",-33.5064,-70.57804,True,0101000020E6100000000000A0FEA451C0000000C0D1C040C0,4326
989,on way to factory in Cerillos,-33.50413,-70.7109,False,0101000020E6100000000000607FAD51C00000006087C040C0,4326
990,"Calle Alhué, Santiago",-33.503464,-70.675514,False,0101000020E6100000000000A03BAB51C00000008071C040C0,4326
991,"area of Avenida Departamental, Santiago",-33.503315,-70.655045,False,0101000020E610000000000040ECA951C0000000A06CC040C0,4326
992,La Aguada alleyway near intersection of Avenida Vicuña Mackenna and Calle San Joaquín,-33.50328,-70.598,True,0101000020E6100000000000A045A651C0000000806BC040C0,4326
993,"La Aguada alleyway, Uspallata, Los Nogales shantytown",-33.50328,-70.598,True,0101000020E6100000000000A045A651C0000000806BC040C0,4326
994,"Avenida Las Industrias, Santiago",-33.50288,-70.626915,True,0101000020E6100000000000601FA851C0000000605EC040C0,4326
995,Calle Gran Avenida,-33.501343,-70.65424,False,0101000020E610000000000020DFA951C0000000002CC040C0,4326
996,corner of Highway 5 and Ochagavía,-33.4993,-70.66555,False,0101000020E61000000000006098AA51C000000000E9BF40C0,4326
997,near Gran Avenida branch of Banco del Trabajo,-33.49866,-70.65361,False,0101000020E6100000000000C0D4A951C000000020D4BF40C0,4326
998,intersection of Pasajes Argentina and Bizancio in the Maipú district,-33.498627,-70.76151,True,0101000020E6100000000000A0BCB051C000000000D3BF40C0,4326
999,Army's school for Subofficials,-33.498196,-70.83161,False,0101000020E61000000000002039B551C0000000E0C4BF40C0,4326
1000,"Banco de Chile on Avenida Pedro Aguirre Cerda, Santiago",-33.496155,-70.70655,False,0101000020E61000000000002038AD51C00000000082BF40C0,4326
1001,"Home (San Ignacio 4694, San Miguel, Santiago)",-33.494923,-70.658424,True,0101000020E6100000000000A023AA51C0000000A059BF40C0,4326
1002,San Miguel district (grandmother's house),-33.49454,-70.65142,False,0101000020E6100000000000E0B0A951C0000000204DBF40C0,4326
1003,Calle Vía Láctea in the Macul district,-33.4928,-70.604485,False,0101000020E6100000000000E0AFA651C00000002014BF40C0,4326
1004,agricultural fair in Maipú,-33.49245,-70.69902,True,0101000020E6100000000000C0BCAC51C0000000A008BF40C0,4326
1005,"Calle Anoca, Villa La Únion, San Miguel",-33.49235,-70.6518,False,0101000020E610000000000020B7A951C00000006005BF40C0,4326
1006,Girls School No.24 in San Miguel,-33.49235,-70.6518,False,0101000020E610000000000020B7A951C00000006005BF40C0,4326
1007,La Estrella shantytown,-33.49222,-70.60472,False,0101000020E6100000000000C0B3A651C00000002001BF40C0,4326
1008,secondary road 40 kilometres west of Santiago,-33.4908,-71.19154,False,0101000020E61000000000004042CC51C000000080D2BE40C0,4326
1009,corner of Calle Pedro de Valdivia and Camino Agrícola,-33.490532,-70.606415,True,0101000020E610000000000080CFA651C0000000C0C9BE40C0,4326
1010,"corner of Calle 30 de Octubre and Avenida La Feria, Santiago",-33.490486,-70.674774,False,0101000020E6100000000000802FAB51C000000040C8BE40C0,4326
1011,Corner of Calle Rosas and Calle Van Guard in the Risopatrón shantytown in the Santiago district,-33.490456,-70.68814,False,0101000020E6100000000000800AAC51C000000040C7BE40C0,4326
1012,"corner of Calle Exequiel Fernández and Camino Agrícola, Santiago",-33.49026,-70.60177,True,0101000020E61000000000006083A651C0000000E0C0BE40C0,4326
1013,corner of Camino Agrícola and Macul,-33.490234,-70.599724,True,0101000020E6100000000000E061A651C000000000C0BE40C0,4326
1014,south along Gran Avenida near the Twelfth Police Station,-33.48978,-70.65089,False,0101000020E610000000000020A8A951C000000020B1BE40C0,4326
1015,"parish house on Calle Ranquil, La Victoria shantytown, Santiago",-33.489437,-70.67841,False,0101000020E6100000000000206BAB51C0000000E0A5BE40C0,4326
1016,INDUMET factory,-33.48943,-70.70145,True,0101000020E610000000000080E4AC51C0000000A0A5BE40C0,4326
1017,La Victoria shantytown,-33.48833,-70.67694,False,0101000020E61000000000000053AB51C0000000A081BE40C0,4326
1018,Calle Vincuña Mackenna (near Sumar factory),-33.487442,-70.61871,False,0101000020E61000000000000099A751C00000008064BE40C0,4326
1019,La Legua,-33.48722,-70.63556,False,0101000020E610000000000000ADA851C0000000405DBE40C0,4326
